"Mod name","Registry name","Item ID","Display name","Exists"
"Quark","quark:mossy_cobblestone_bricks_wall","quark:mossy_cobblestone_bricks_wall","Mossy Cobblestone Brick Wall","true"
"Quark","quark:mossy_cobblestone_vertical_slab","quark:mossy_cobblestone_vertical_slab","Mossy Cobblestone Vertical Slab","true"
"Quark","quark:mossy_stone_brick_vertical_slab","quark:mossy_stone_brick_vertical_slab","Mossy Stone Brick Vertical Slab","true"
"Quark","quark:mushroom_chest","quark:mushroom_chest","Mushroom Chest","true"
"Quark","quark:mushroom_trapped_chest","quark:mushroom_trapped_chest","Mushroom Trapped Chest","true"
"Quark","quark:myalite","quark:myalite","Myalite","true"
"Quark","quark:myalite_bricks","quark:myalite_bricks","Polished Myalite Bricks","true"
"Quark","quark:myalite_bricks_slab","quark:myalite_bricks_slab","Polished Myalite Brick Slab","true"
"Quark","quark:myalite_bricks_stairs","quark:myalite_bricks_stairs","Polished Myalite Brick Stairs","true"
"Quark","quark:myalite_bricks_vertical_slab","quark:myalite_bricks_vertical_slab","Polished Myalite Brick Vertical Slab","true"
"Quark","quark:myalite_bricks_wall","quark:myalite_bricks_wall","Polished Myalite Brick Wall","true"
"Quark","quark:myalite_crystal","quark:myalite_crystal","Myalite Crystal","true"
"Quark","quark:myalite_pavement","quark:myalite_pavement","Myalite Pavement","true"
"Quark","quark:myalite_pillar","quark:myalite_pillar","Myalite Pillar","true"
"Quark","quark:myalite_slab","quark:myalite_slab","Myalite Slab","true"
"Quark","quark:myalite_stairs","quark:myalite_stairs","Myalite Stairs","true"
"Quark","quark:myalite_vertical_slab","quark:myalite_vertical_slab","Myalite Vertical Slab","true"
"Quark","quark:myalite_wall","quark:myalite_wall","Myalite Wall","true"
"Quark","quark:nether_brick_chest","quark:nether_brick_chest","Nether Brick Chest","true"
"Quark","quark:nether_brick_fence_gate","quark:nether_brick_fence_gate","Nether Brick Fence Gate","true"
"Quark","quark:nether_brick_trapped_chest","quark:nether_brick_trapped_chest","Nether Brick Trapped Chest","true"
"Quark","quark:nether_brick_vertical_slab","quark:nether_brick_vertical_slab","Nether Brick Vertical Slab","true"
"Quark","quark:nether_wart_sack","quark:nether_wart_sack","Nether Wart Sack","true"
"Quark","quark:netherrack_bricks","quark:netherrack_bricks","Netherrack Bricks","true"
"Quark","quark:netherrack_bricks_slab","quark:netherrack_bricks_slab","Netherrack Brick Slab","true"
"Quark","quark:netherrack_bricks_stairs","quark:netherrack_bricks_stairs","Netherrack Brick Stairs","true"
"Quark","quark:netherrack_bricks_vertical_slab","quark:netherrack_bricks_vertical_slab","Netherrack Brick Vertical Slab","true"
"Quark","quark:netherrack_bricks_wall","quark:netherrack_bricks_wall","Netherrack Brick Wall","true"
"Quark","quark:netherrack_speleothem","quark:netherrack_speleothem","Netherrack Speleothem","true"
"Quark","quark:oak_chest","quark:oak_chest","Oak Chest","true"
"Quark","quark:oak_hedge","quark:oak_hedge","Oak Hedge","true"
"Quark","quark:oak_leaf_carpet","quark:oak_leaf_carpet","Oak Leaf Carpet","true"
"Quark","quark:oak_post","quark:oak_post","Oak Post","true"
"Quark","quark:oak_trapped_chest","quark:oak_trapped_chest","Oak Trapped Chest","true"
"Quark","quark:oak_vertical_slab","quark:oak_vertical_slab","Oak Vertical Slab","true"
"Quark","quark:obsidian_pressure_plate","quark:obsidian_pressure_plate","Obsidian Pressure Plate","true"
"Quark","quark:orange_blossom_leaf_carpet","quark:orange_blossom_leaf_carpet","Warm Blossom Leaf Carpet","true"
"Quark","quark:orange_blossom_leaves","quark:orange_blossom_leaves","Warm Blossom Leaves","true"
"Quark","quark:orange_blossom_sapling","quark:orange_blossom_sapling","Warm Blossom Sapling","true"
"Quark","quark:orange_candle","quark:orange_candle","Orange Candle","true"
"Quark","quark:orange_crystal","quark:orange_crystal","Orange Corundum","true"
"Quark","quark:orange_crystal_cluster","quark:orange_crystal_cluster","Orange Corundum Cluster","true"
"Quark","quark:orange_crystal_pane","quark:orange_crystal_pane","Orange Corundum Sheet","true"
"Quark","quark:orange_framed_glass","quark:orange_framed_glass","Orange Framed Glass","true"
"Quark","quark:orange_framed_glass_pane","quark:orange_framed_glass_pane","Orange Framed Glass Pane","true"
"Quark","quark:orange_quilted_wool","quark:orange_quilted_wool","Orange Quilted Wool","true"
"Quark","quark:orange_shingles","quark:orange_shingles","Orange Shingles","true"
"Quark","quark:orange_shingles_slab","quark:orange_shingles_slab","Orange Shingles Slab","true"
"Quark","quark:orange_shingles_stairs","quark:orange_shingles_stairs","Orange Shingles Stairs","true"
"Quark","quark:orange_shingles_vertical_slab","quark:orange_shingles_vertical_slab","Orange Shingles Vertical Slab","true"
"Quark","quark:orange_stained_planks","quark:orange_stained_planks","Orange Stained Planks","true"
"Quark","quark:orange_stained_planks_slab","quark:orange_stained_planks_slab","Orange Stained Plank Slab","true"
"Quark","quark:orange_stained_planks_stairs","quark:orange_stained_planks_stairs","Orange Stained Plank Stairs","true"
"Quark","quark:orange_stained_planks_vertical_slab","quark:orange_stained_planks_vertical_slab","Orange Stained Plank Vertical Slab","true"
"Quark","quark:orange_stool","quark:orange_stool","Orange Stool","true"
"Quark","quark:paper_lantern","quark:paper_lantern","Paper Lantern","true"
"Quark","quark:paper_lantern_sakura","quark:paper_lantern_sakura","Decorated Paper Lantern","true"
"Quark","quark:paper_wall","quark:paper_wall","Paper Wall","true"
"Quark","quark:paper_wall_big","quark:paper_wall_big","Big Paper Wall","true"
"Quark","quark:paper_wall_sakura","quark:paper_wall_sakura","Decorated Paper Wall","true"
"Quark","quark:permafrost","quark:permafrost","Permafrost","true"
"Quark","quark:permafrost_bricks","quark:permafrost_bricks","Permafrost Bricks","true"
"Quark","quark:permafrost_bricks_slab","quark:permafrost_bricks_slab","Permafrost Brick Slab","true"
"Quark","quark:permafrost_bricks_stairs","quark:permafrost_bricks_stairs","Permafrost Brick Stairs","true"
"Quark","quark:permafrost_bricks_vertical_slab","quark:permafrost_bricks_vertical_slab","Permafrost Brick Vertical Slab","true"
"Quark","quark:permafrost_bricks_wall","quark:permafrost_bricks_wall","Permafrost Brick Wall","true"
"Quark","quark:permafrost_slab","quark:permafrost_slab","Permafrost Slab","true"
"Quark","quark:permafrost_stairs","quark:permafrost_stairs","Permafrost Stairs","true"
"Quark","quark:permafrost_vertical_slab","quark:permafrost_vertical_slab","Permafrost Vertical Slab","true"
"Quark","quark:permafrost_wall","quark:permafrost_wall","Permafrost Wall","true"
"Quark","quark:pink_blossom_leaf_carpet","quark:pink_blossom_leaf_carpet","Sweet Blossom Leaf Carpet","true"
"Quark","quark:pink_blossom_leaves","quark:pink_blossom_leaves","Sweet Blossom Leaves","true"
"Quark","quark:pink_blossom_sapling","quark:pink_blossom_sapling","Sweet Blossom Sapling","true"
"Quark","quark:pink_candle","quark:pink_candle","Pink Candle","true"
"Quark","quark:pink_framed_glass","quark:pink_framed_glass","Pink Framed Glass","true"
"Quark","quark:pink_framed_glass_pane","quark:pink_framed_glass_pane","Pink Framed Glass Pane","true"
"Quark","quark:pink_quilted_wool","quark:pink_quilted_wool","Pink Quilted Wool","true"
"Quark","quark:pink_shingles","quark:pink_shingles","Pink Shingles","true"
"Quark","quark:pink_shingles_slab","quark:pink_shingles_slab","Pink Shingles Slab","true"
"Quark","quark:pink_shingles_stairs","quark:pink_shingles_stairs","Pink Shingles Stairs","true"
"Quark","quark:pink_shingles_vertical_slab","quark:pink_shingles_vertical_slab","Pink Shingles Vertical Slab","true"
"Quark","quark:pink_stained_planks","quark:pink_stained_planks","Pink Stained Planks","true"
"Quark","quark:pink_stained_planks_slab","quark:pink_stained_planks_slab","Pink Stained Plank Slab","true"
"Quark","quark:pink_stained_planks_stairs","quark:pink_stained_planks_stairs","Pink Stained Plank Stairs","true"
"Quark","quark:pink_stained_planks_vertical_slab","quark:pink_stained_planks_vertical_slab","Pink Stained Plank Vertical Slab","true"
"Quark","quark:pink_stool","quark:pink_stool","Pink Stool","true"
"Quark","quark:pipe","quark:pipe","Item Pipe","true"
"Quark","quark:polished_andesite_vertical_slab","quark:polished_andesite_vertical_slab","Polished Andesite Vertical Slab","true"
"Quark","quark:polished_basalt","quark:polished_basalt","Polished Voidstone","true"
"Quark","quark:polished_basalt_slab","quark:polished_basalt_slab","Polished Voidstone Slab","true"
"Quark","quark:polished_basalt_stairs","quark:polished_basalt_stairs","Polished Voidstone Stairs","true"
"Quark","quark:polished_basalt_vertical_slab","quark:polished_basalt_vertical_slab","Polished Voidstone Vertical Slab","true"
"Quark","quark:polished_blackstone_brick_vertical_slab","quark:polished_blackstone_brick_vertical_slab","Polished Blackstone Brick Vertical Slab","true"
"Quark","quark:polished_blackstone_vertical_slab","quark:polished_blackstone_vertical_slab","Polished Blackstone Vertical Slab","true"
"Quark","quark:polished_diorite_vertical_slab","quark:polished_diorite_vertical_slab","Polished Diorite Vertical Slab","true"
"Quark","quark:polished_granite_vertical_slab","quark:polished_granite_vertical_slab","Polished Granite Vertical Slab","true"
"Quark","quark:polished_jasper","quark:polished_jasper","Polished Jasper","true"
"Quark","quark:polished_jasper_slab","quark:polished_jasper_slab","Polished Jasper Slab","true"
"Quark","quark:polished_jasper_stairs","quark:polished_jasper_stairs","Polished Jasper Stairs","true"
"Quark","quark:polished_jasper_vertical_slab","quark:polished_jasper_vertical_slab","Polished Jasper Vertical Slab","true"
"Quark","quark:polished_limestone","quark:polished_limestone","Polished Limestone","true"
"Quark","quark:polished_limestone_slab","quark:polished_limestone_slab","Polished Limestone Slab","true"
"Quark","quark:polished_limestone_stairs","quark:polished_limestone_stairs","Polished Limestone Stairs","true"
"Quark","quark:polished_limestone_vertical_slab","quark:polished_limestone_vertical_slab","Polished Limestone Vertical Slab","true"
"Quark","quark:polished_marble","quark:polished_marble","Polished Marble","true"
"Quark","quark:polished_marble_slab","quark:polished_marble_slab","Polished Marble Slab","true"
"Quark","quark:polished_marble_stairs","quark:polished_marble_stairs","Polished Marble Stairs","true"
"Quark","quark:polished_marble_vertical_slab","quark:polished_marble_vertical_slab","Polished Marble Vertical Slab","true"
"Quark","quark:polished_myalite","quark:polished_myalite","Polished Myalite","true"
"Quark","quark:polished_myalite_slab","quark:polished_myalite_slab","Polished Myalite Slab","true"
"Quark","quark:polished_myalite_stairs","quark:polished_myalite_stairs","Polished Myalite Stairs","true"
"Quark","quark:polished_myalite_vertical_slab","quark:polished_myalite_vertical_slab","Polished Myalite Vertical Slab","true"
"Quark","quark:polished_slate","quark:polished_slate","Polished Slate","true"
"Quark","quark:polished_slate_slab","quark:polished_slate_slab","Polished Slate Slab","true"
"Quark","quark:polished_slate_stairs","quark:polished_slate_stairs","Polished Slate Stairs","true"
"Quark","quark:polished_slate_vertical_slab","quark:polished_slate_vertical_slab","Polished Slate Vertical Slab","true"
"Quark","quark:potato_crate","quark:potato_crate","Potato Crate","true"
"Quark","quark:potted_beetroot","","Potted Beetroots","true"
"Quark","quark:potted_berries","","Potted Sweet Berry Bush","true"
"Quark","quark:potted_blue_blossom_sapling","","Potted Frosty Blossom Sapling","true"
"Quark","quark:potted_carrot","","Potted Carrots","true"
"Quark","quark:potted_cave_root","","block.quark.potted_cave_root","true"
"Quark","quark:potted_chorus","","Potted Chorus Tree","true"
"Quark","quark:potted_cocoa_bean","","Potted Cocoa","true"
"Quark","quark:potted_glowshroom","","Potted Glowshroom","true"
"Quark","quark:potted_grass","","Potted Grass","true"
"Quark","quark:potted_large_fern","","Potted Large Fern","true"
"Quark","quark:potted_lavender_blossom_sapling","","Potted Serene Blossom Sapling","true"
"Quark","quark:potted_lilac","","Potted Lilac","true"
"Quark","quark:potted_melon","","Potted Melon","true"
"Quark","quark:potted_nether_sprouts","","Potted Nether Sprouts","true"
"Quark","quark:potted_nether_wart","","Potted Nether Wart","true"
"Quark","quark:potted_orange_blossom_sapling","","Potted Warm Blossom Sapling","true"
"Quark","quark:potted_peony","","Potted Peony","true"
"Quark","quark:potted_pink_blossom_sapling","","Potted Sweet Blossom Sapling","true"
"Quark","quark:potted_potato","","Potted Potatoes","true"
"Quark","quark:potted_pumpkin","","Potted Pumpkin","true"
"Quark","quark:potted_red_blossom_sapling","","Potted Fiery Blossom Sapling","true"
"Quark","quark:potted_rose","","Potted Rose","true"
"Quark","quark:potted_sea_pickle","","Potted Sea Pickle","true"
"Quark","quark:potted_sugar_cane","","Potted Sugar Cane","true"
"Quark","quark:potted_sunflower","","Potted Sunflower","true"
"Quark","quark:potted_tall_grass","","Potted Tall Grass","true"
"Quark","quark:potted_twisting_vines","","Potted Twisting Vines","true"
"Quark","quark:potted_vine","","Potted Vines","true"
"Quark","quark:potted_weeping_vines","","Potted Weeping Vines","true"
"Quark","quark:potted_wheat","","Potted Wheat","true"
"Quark","quark:potted_yellow_blossom_sapling","","Potted Sunny Blossom Sapling","true"
"Quark","quark:prismarine_brick_vertical_slab","quark:prismarine_brick_vertical_slab","Prismarine Brick Vertical Slab","true"
"Quark","quark:prismarine_chest","quark:prismarine_chest","Prismarine Chest","true"
"Quark","quark:prismarine_trapped_chest","quark:prismarine_trapped_chest","Prismarine Trapped Chest","true"
"Quark","quark:prismarine_vertical_slab","quark:prismarine_vertical_slab","Prismarine Vertical Slab","true"
"Quark","quark:purple_candle","quark:purple_candle","Purple Candle","true"
"Quark","quark:purple_framed_glass","quark:purple_framed_glass","Purple Framed Glass","true"
"Quark","quark:purple_framed_glass_pane","quark:purple_framed_glass_pane","Purple Framed Glass Pane","true"
"Quark","quark:purple_quilted_wool","quark:purple_quilted_wool","Purple Quilted Wool","true"
"Quark","quark:purple_shingles","quark:purple_shingles","Purple Shingles","true"
"Quark","quark:purple_shingles_slab","quark:purple_shingles_slab","Purple Shingles Slab","true"
"Quark","quark:purple_shingles_stairs","quark:purple_shingles_stairs","Purple Shingles Stairs","true"
"Quark","quark:purple_shingles_vertical_slab","quark:purple_shingles_vertical_slab","Purple Shingles Vertical Slab","true"
"Quark","quark:purple_stained_planks","quark:purple_stained_planks","Purple Stained Planks","true"
"Quark","quark:purple_stained_planks_slab","quark:purple_stained_planks_slab","Purple Stained Plank Slab","true"
"Quark","quark:purple_stained_planks_stairs","quark:purple_stained_planks_stairs","Purple Stained Plank Stairs","true"
"Quark","quark:purple_stained_planks_vertical_slab","quark:purple_stained_planks_vertical_slab","Purple Stained Plank Vertical Slab","true"
"Quark","quark:purple_stool","quark:purple_stool","Purple Stool","true"
"Quark","quark:purpur_chest","quark:purpur_chest","Purpur Chest","true"
"Quark","quark:purpur_trapped_chest","quark:purpur_trapped_chest","Purpur Trapped Chest","true"
"Quark","quark:purpur_vertical_slab","quark:purpur_vertical_slab","Purpur Vertical Slab","true"
"Quark","quark:quartz_vertical_slab","quark:quartz_vertical_slab","Quartz Vertical Slab","true"
"Quark","quark:red_blossom_leaf_carpet","quark:red_blossom_leaf_carpet","Fiery Blossom Leaf Carpet","true"
"Quark","quark:red_blossom_leaves","quark:red_blossom_leaves","Fiery Blossom Leaves","true"
"Quark","quark:red_blossom_sapling","quark:red_blossom_sapling","Fiery Blossom Sapling","true"
"Quark","quark:red_candle","quark:red_candle","Red Candle","true"
"Quark","quark:red_crystal","quark:red_crystal","Red Corundum","true"
"Quark","quark:red_crystal_cluster","quark:red_crystal_cluster","Red Corundum Cluster","true"
"Quark","quark:red_crystal_pane","quark:red_crystal_pane","Red Corundum Sheet","true"
"Quark","quark:red_framed_glass","quark:red_framed_glass","Red Framed Glass","true"
"Quark","quark:red_framed_glass_pane","quark:red_framed_glass_pane","Red Framed Glass Pane","true"
"Quark","quark:red_nether_brick_vertical_slab","quark:red_nether_brick_vertical_slab","Red Nether Brick Vertical Slab","true"
"Quark","quark:red_quilted_wool","quark:red_quilted_wool","Red Quilted Wool","true"
"Quark","quark:red_sandstone_bricks","quark:red_sandstone_bricks","Red Sandstone Bricks","true"
"Quark","quark:red_sandstone_bricks_slab","quark:red_sandstone_bricks_slab","Red Sandstone Brick Slab","true"
"Quark","quark:red_sandstone_bricks_stairs","quark:red_sandstone_bricks_stairs","Red Sandstone Brick Stairs","true"
"Quark","quark:red_sandstone_bricks_vertical_slab","quark:red_sandstone_bricks_vertical_slab","Red Sandstone Brick Vertical Slab","true"
"Quark","quark:red_sandstone_bricks_wall","quark:red_sandstone_bricks_wall","Red Sandstone Brick Wall","true"
"Quark","quark:red_sandstone_vertical_slab","quark:red_sandstone_vertical_slab","Red Sandstone Vertical Slab","true"
"Quark","quark:red_shingles","quark:red_shingles","Red Shingles","true"
"Quark","quark:red_shingles_slab","quark:red_shingles_slab","Red Shingles Slab","true"
"Quark","quark:red_shingles_stairs","quark:red_shingles_stairs","Red Shingles Stairs","true"
"Quark","quark:red_shingles_vertical_slab","quark:red_shingles_vertical_slab","Red Shingles Vertical Slab","true"
"Quark","quark:red_slime_block","quark:red_slime_block","Red Slime Block","true"
"Quark","quark:red_stained_planks","quark:red_stained_planks","Red Stained Planks","true"
"Quark","quark:red_stained_planks_slab","quark:red_stained_planks_slab","Red Stained Plank Slab","true"
"Quark","quark:red_stained_planks_stairs","quark:red_stained_planks_stairs","Red Stained Plank Stairs","true"
"Quark","quark:red_stained_planks_vertical_slab","quark:red_stained_planks_vertical_slab","Red Stained Plank Vertical Slab","true"
"Quark","quark:red_stool","quark:red_stool","Red Stool","true"
"Quark","quark:redstone_inductor","quark:redstone_inductor","Redstone Inductor","true"
"Quark","quark:redstone_randomizer","quark:redstone_randomizer","Redstone Randomizer","true"
"Quark","quark:root","quark:root","Cave Roots","true"
"Quark","quark:rope","quark:rope","Rope Coil","true"
"Quark","quark:rusty_iron_plate","quark:rusty_iron_plate","Rusty Iron Plate","true"
"Quark","quark:rusty_iron_plate_slab","quark:rusty_iron_plate_slab","Rusty Iron Plate Slab","true"
"Quark","quark:rusty_iron_plate_stairs","quark:rusty_iron_plate_stairs","Rusty Iron Plate Stairs","true"
"Quark","quark:rusty_iron_plate_vertical_slab","quark:rusty_iron_plate_vertical_slab","Rusty Iron Plate Vertical Slab","true"
"Quark","quark:sandstone_bricks","quark:sandstone_bricks","Sandstone Bricks","true"
"Quark","quark:sandstone_bricks_slab","quark:sandstone_bricks_slab","Sandstone Brick Slab","true"
"Quark","quark:sandstone_bricks_stairs","quark:sandstone_bricks_stairs","Sandstone Brick Stairs","true"
"Quark","quark:sandstone_bricks_vertical_slab","quark:sandstone_bricks_vertical_slab","Sandstone Brick Vertical Slab","true"
"Quark","quark:sandstone_bricks_wall","quark:sandstone_bricks_wall","Sandstone Brick Wall","true"
"Quark","quark:sandstone_vertical_slab","quark:sandstone_vertical_slab","Sandstone Vertical Slab","true"
"Quark","quark:sandy_bricks","quark:sandy_bricks","Sandy Bricks","true"
"Quark","quark:sandy_bricks_slab","quark:sandy_bricks_slab","Sandy Brick Slab","true"
"Quark","quark:sandy_bricks_stairs","quark:sandy_bricks_stairs","Sandy Brick Stairs","true"
"Quark","quark:sandy_bricks_vertical_slab","quark:sandy_bricks_vertical_slab","Sandy Brick Vertical Slab","true"
"Quark","quark:sandy_bricks_wall","quark:sandy_bricks_wall","Sandy Brick Wall","true"
"Quark","quark:shallow_dirt","quark:shallow_dirt","Shallow Dirt","true"
"Quark","quark:shingles","quark:shingles","Terracotta Shingles","true"
"Quark","quark:shingles_slab","quark:shingles_slab","Terracotta Shingles Slab","true"
"Quark","quark:shingles_stairs","quark:shingles_stairs","Terracotta Shingles Stairs","true"
"Quark","quark:shingles_vertical_slab","quark:shingles_vertical_slab","Terracotta Shingles Vertical Slab","true"
"Quark","quark:slate","quark:slate","Slate","true"
"Quark","quark:slate_bricks","quark:slate_bricks","Polished Slate Bricks","true"
"Quark","quark:slate_bricks_slab","quark:slate_bricks_slab","Polished Slate Brick Slab","true"
"Quark","quark:slate_bricks_stairs","quark:slate_bricks_stairs","Polished Slate Brick Stairs","true"
"Quark","quark:slate_bricks_vertical_slab","quark:slate_bricks_vertical_slab","Polished Slate Brick Vertical Slab","true"
"Quark","quark:slate_bricks_wall","quark:slate_bricks_wall","Polished Slate Brick Wall","true"
"Quark","quark:slate_pavement","quark:slate_pavement","Slate Pavement","true"
"Quark","quark:slate_pillar","quark:slate_pillar","Slate Pillar","true"
"Quark","quark:slate_slab","quark:slate_slab","Slate Slab","true"
"Quark","quark:slate_speleothem","quark:slate_speleothem","Slate Speleothem","true"
"Quark","quark:slate_stairs","quark:slate_stairs","Slate Stairs","true"
"Quark","quark:slate_vertical_slab","quark:slate_vertical_slab","Slate Vertical Slab","true"
"Quark","quark:slate_wall","quark:slate_wall","Slate Wall","true"
"Quark","quark:smooth_biotite","quark:smooth_biotite","Smooth Biotite Block","true"
"Quark","quark:smooth_biotite_slab","quark:smooth_biotite_slab","Smooth Biotite Slab","true"
"Quark","quark:smooth_biotite_stairs","quark:smooth_biotite_stairs","Smooth Biotite Stairs","true"
"Quark","quark:smooth_biotite_vertical_slab","quark:smooth_biotite_vertical_slab","Smooth Biotite Vertical Slab","true"
"Quark","quark:smooth_quartz_vertical_slab","quark:smooth_quartz_vertical_slab","Smooth Quartz Vertical Slab","true"
"Quark","quark:smooth_red_sandstone_vertical_slab","quark:smooth_red_sandstone_vertical_slab","Smooth Red Sandstone Vertical Slab","true"
"Quark","quark:smooth_sandstone_vertical_slab","quark:smooth_sandstone_vertical_slab","Smooth Sandstone Vertical Slab","true"
"Quark","quark:smooth_soul_sandstone","quark:smooth_soul_sandstone","Smooth Soul Sandstone","true"
"Quark","quark:smooth_soul_sandstone_slab","quark:smooth_soul_sandstone_slab","Smooth Soul Sandstone Slab","true"
"Quark","quark:smooth_soul_sandstone_stairs","quark:smooth_soul_sandstone_stairs","Smooth Soul Sandstone Stairs","true"
"Quark","quark:smooth_soul_sandstone_vertical_slab","quark:smooth_soul_sandstone_vertical_slab","Smooth Soul Sandstone Vertical Slab","true"
"Quark","quark:smooth_stone_vertical_slab","quark:smooth_stone_vertical_slab","Smooth Stone Vertical Slab","true"
"Quark","quark:snow_bricks","quark:snow_bricks","Snow Bricks","true"
"Quark","quark:snow_bricks_slab","quark:snow_bricks_slab","Snow Brick Slab","true"
"Quark","quark:snow_bricks_stairs","quark:snow_bricks_stairs","Snow Brick Stairs","true"
"Quark","quark:snow_bricks_vertical_slab","quark:snow_bricks_vertical_slab","Snow Brick Vertical Slab","true"
"Quark","quark:snow_bricks_wall","quark:snow_bricks_wall","Snow Brick Wall","true"
"Quark","quark:soul_sandstone","quark:soul_sandstone","Soul Sandstone","true"
"Quark","quark:soul_sandstone_bricks","quark:soul_sandstone_bricks","Soul Sandstone Bricks","true"
"Quark","quark:soul_sandstone_bricks_slab","quark:soul_sandstone_bricks_slab","Soul Sandstone Brick Slab","true"
"Quark","quark:soul_sandstone_bricks_stairs","quark:soul_sandstone_bricks_stairs","Soul Sandstone Brick Stairs","true"
"Quark","quark:soul_sandstone_bricks_vertical_slab","quark:soul_sandstone_bricks_vertical_slab","Soul Sandstone Brick Vertical Slab","true"
"Quark","quark:soul_sandstone_bricks_wall","quark:soul_sandstone_bricks_wall","Soul Sandstone Brick Wall","true"
"Quark","quark:soul_sandstone_slab","quark:soul_sandstone_slab","Soul Sandstone Slab","true"
"Quark","quark:soul_sandstone_stairs","quark:soul_sandstone_stairs","Soul Sandstone Stairs","true"
"Quark","quark:soul_sandstone_vertical_slab","quark:soul_sandstone_vertical_slab","Soul Sandstone Vertical Slab","true"
"Quark","quark:soul_sandstone_wall","quark:soul_sandstone_wall","Soul Sandstone Wall","true"
"Quark","quark:spruce_bookshelf","quark:spruce_bookshelf","Spruce Bookshelf","true"
"Quark","quark:spruce_chest","quark:spruce_chest","Spruce Chest","true"
"Quark","quark:spruce_hedge","quark:spruce_hedge","Spruce Hedge","true"
"Quark","quark:spruce_ladder","quark:spruce_ladder","Spruce Ladder","true"
"Quark","quark:spruce_leaf_carpet","quark:spruce_leaf_carpet","Spruce Leaf Carpet","true"
"Quark","quark:spruce_post","quark:spruce_post","Spruce Post","true"
"Quark","quark:spruce_trapped_chest","quark:spruce_trapped_chest","Spruce Trapped Chest","true"
"Quark","quark:spruce_vertical_slab","quark:spruce_vertical_slab","Spruce Vertical Slab","true"
"Quark","quark:stick_block","quark:stick_block","Stick Stack","true"
"Quark","quark:stone_brick_vertical_slab","quark:stone_brick_vertical_slab","Stone Brick Vertical Slab","true"
"Quark","quark:stone_speleothem","quark:stone_speleothem","Stone Speleothem","true"
"Quark","quark:stone_vertical_slab","quark:stone_vertical_slab","Stone Vertical Slab","true"
"Quark","quark:stripped_acacia_post","quark:stripped_acacia_post","Stripped Acacia Post","true"
"Quark","quark:stripped_birch_post","quark:stripped_birch_post","Stripped Birch Post","true"
"Quark","quark:stripped_crimson_post","quark:stripped_crimson_post","Stripped Crimson Post","true"
"Quark","quark:stripped_dark_oak_post","quark:stripped_dark_oak_post","Stripped Dark Oak Post","true"
"Quark","quark:stripped_jungle_post","quark:stripped_jungle_post","Stripped Jungle Post","true"
"Quark","quark:stripped_oak_post","quark:stripped_oak_post","Stripped Oak Post","true"
"Quark","quark:stripped_spruce_post","quark:stripped_spruce_post","Stripped Spruce Post","true"
"Quark","quark:stripped_warped_post","quark:stripped_warped_post","Stripped Warped Post","true"
"Quark","quark:sturdy_stone","quark:sturdy_stone","Sturdy Stone","true"
"Quark","quark:sugar_cane_block","quark:sugar_cane_block","Sugar Cane Bundle","true"
"Quark","quark:tallow_block","quark:tallow_block","Tallow Block","true"
"Quark","quark:thatch","quark:thatch","Thatch","true"
"Quark","quark:thatch_slab","quark:thatch_slab","Thatch Slab","true"
"Quark","quark:thatch_stairs","quark:thatch_stairs","Thatch Stairs","true"
"Quark","quark:thatch_vertical_slab","quark:thatch_vertical_slab","Thatch Vertical Slab","true"
"Quark","quark:turf","quark:turf","Turf","true"
"Quark","quark:turf_slab","quark:turf_slab","Turf Slab","true"
"Quark","quark:turf_stairs","quark:turf_stairs","Turf Stairs","true"
"Quark","quark:turf_vertical_slab","quark:turf_vertical_slab","Turf Vertical Slab","true"
"Quark","quark:twisted_blackstone_bricks","quark:twisted_blackstone_bricks","Twisting Blackstone Bricks","true"
"Quark","quark:twisted_blackstone_bricks_slab","quark:twisted_blackstone_bricks_slab","Twisting Blackstone Brick Slab","true"
"Quark","quark:twisted_blackstone_bricks_stairs","quark:twisted_blackstone_bricks_stairs","Twisting Blackstone Brick Stairs","true"
"Quark","quark:twisted_blackstone_bricks_vertical_slab","quark:twisted_blackstone_bricks_vertical_slab","Twisting Blackstone Brick Vertical Slab","true"
"Quark","quark:twisted_blackstone_bricks_wall","quark:twisted_blackstone_bricks_wall","Twisting Blackstone Brick Wall","true"
"Quark","quark:vanilla_basalt_bricks","quark:vanilla_basalt_bricks","Basalt Bricks","true"
"Quark","quark:vanilla_basalt_bricks_slab","quark:vanilla_basalt_bricks_slab","Basalt Brick Slab","true"
"Quark","quark:vanilla_basalt_bricks_stairs","quark:vanilla_basalt_bricks_stairs","Basalt Brick Stairs","true"
"Quark","quark:vanilla_basalt_bricks_vertical_slab","quark:vanilla_basalt_bricks_vertical_slab","Basalt Brick Vertical Slab","true"
"Quark","quark:vanilla_basalt_bricks_wall","quark:vanilla_basalt_bricks_wall","Basalt Brick Wall","true"
"Quark","quark:vertical_acacia_planks","quark:vertical_acacia_planks","Vertical Acacia Planks","true"
"Quark","quark:vertical_birch_planks","quark:vertical_birch_planks","Vertical Birch Planks","true"
"Quark","quark:vertical_black_stained_planks","quark:vertical_black_stained_planks","Vertical Black Stained Planks","true"
"Quark","quark:vertical_blue_stained_planks","quark:vertical_blue_stained_planks","Vertical Blue Stained Planks","true"
"Quark","quark:vertical_brown_stained_planks","quark:vertical_brown_stained_planks","Vertical Brown Stained Planks","true"
"Quark","quark:vertical_crimson_planks","quark:vertical_crimson_planks","Vertical Crimson Planks","true"
